STATIONID,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMIN,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/21/63,21.1,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/22/63,21.7,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/23/63,17.2,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/24/63,21.1,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/25/63,21.7,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/26/63,22.8,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/27/63,25,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/28/63,24.4,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/29/63,26.7,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/30/63,21.7,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/31/63,20,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/1/63,18.9,15.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/2/63,23.3,16.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/3/63,27.2,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/4/63,28.9,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/5/63,23.9,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/6/63,23.9,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/7/63,25.6,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/8/63,21.7,15.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/9/63,31.1,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/10/63,18.9,16.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/11/63,24.4,15,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/12/63,23.3,16.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/13/63,21.1,16.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/14/63,20,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/15/63,16.7,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/16/63,17.2,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/17/63,20,11.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/18/63,21.7,11.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/19/63,23.3,11.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/20/63,26.1,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/21/63,21.7,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/22/63,18.3,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/23/63,15,11.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/24/63,22.8,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/25/63,23.3,11.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/26/63,23.3,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/27/63,26.7,15,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/28/63,23.3,15.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/29/63,21.1,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/30/63,21.1,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/1/63,21.7,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/2/63,21.7,11.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/3/63,16.7,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/4/63,16.1,11.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/5/63,15,11.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/6/63,20,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/7/63,17.8,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/8/63,18.3,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/9/63,18.9,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/10/63,21.1,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/11/63,17.8,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/12/63,17.8,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/13/63,17.2,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/14/63,25,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/15/63,23.3,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/16/63,20.6,11.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/17/63,13.3,11.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/18/63,14.4,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/19/63,12.2,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/20/63,11.7,8.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/21/63,18.9,11.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/22/63,13.3,9.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/23/63,12.8,9.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/24/63,13.3,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/25/63,11.1,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/26/63,12.2,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/27/63,13.9,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/28/63,13.3,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/29/63,12.2,8.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/30/63,12.2,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/31/63,14.4,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/1/63,10.6,8.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/2/63,12.8,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/3/63,15.6,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/4/63,11.7,7.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/5/63,13.3,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/6/63,8.9,7.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/7/63,8.9,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/8/63,12.2,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/9/63,12.2,7.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/10/63,13.3,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/11/63,13.3,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/12/63,11.7,11.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/13/63,11.7,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/14/63,12.2,7.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/15/63,10,7.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/16/63,10,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/17/63,11.1,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/18/63,8.9,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/19/63,7.2,2.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/20/63,6.1,1.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/21/63,7.2,3.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/22/63,11.1,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/23/63,12.2,8.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/24/63,11.1,8.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/25/63,12.8,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/26/63,13.3,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/27/63,10.6,3.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/28/63,7.8,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/29/63,9.4,2.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/30/63,6.1,1.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/1/63,5,1.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/2/63,5.6,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/3/63,7.8,2.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/4/63,9.4,3.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/5/63,10,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/6/63,8.9,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/7/63,7.8,5,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/8/63,7.8,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/9/63,8.3,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/10/63,6.7,1.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/11/63,5.6,-0.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/12/63,6.7,0.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/13/63,4.4,1.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/14/63,7.8,3.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/15/63,8.3,7.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/16/63,8.9,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/17/63,10,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/18/63,10,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/19/63,10,8.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/20/63,8.9,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/21/63,8.9,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/22/63,11.1,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/23/63,13.3,9.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/24/63,13.3,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/25/63,10.6,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/26/63,8.9,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/27/63,10.6,8.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/28/63,10,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/29/63,8.3,2.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/30/63,12.8,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/31/63,14.4,10.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/1/64,11.7,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/2/64,8.9,5,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/3/64,9.4,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/4/64,8.9,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/5/64,7.2,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/6/64,8.9,2.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/7/64,5.6,1.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/8/64,7.2,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/9/64,5,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/10/64,8.9,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/11/64,8.9,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/12/64,11.7,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/13/64,7.8,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/14/64,8.9,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/15/64,11.7,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/16/64,12.2,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/17/64,6.7,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/18/64,6.7,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/19/64,8.9,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/20/64,6.7,1.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/21/64,6.1,1.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/22/64,4.4,2.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/23/64,6.7,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/24/64,10,2.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/25/64,8.9,5,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/26/64,8.3,2.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/27/64,10,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/28/64,8.9,3.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/29/64,10,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/30/64,7.8,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/31/64,10,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/1/64,10,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/2/64,9.4,5,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/3/64,13.3,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/4/64,11.1,2.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/5/64,7.2,1.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/6/64,8.9,0.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/7/64,6.7,0.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/8/64,7.2,1.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/9/64,10.6,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/10/64,10,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/11/64,8.3,1.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/12/64,6.7,2.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/13/64,9.4,3.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/14/64,7.8,5,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/15/64,7.8,5,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/16/64,8.3,5,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/17/64,8.9,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/18/64,12.2,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/19/64,11.1,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/20/64,11.7,2.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/21/64,11.1,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/22/64,12.8,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/23/64,12.2,1.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/24/64,11.1,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/25/64,12.2,1.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/26/64,10,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/27/64,11.7,1.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/28/64,11.7,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,2/29/64,7.2,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/1/64,10,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/2/64,10,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/3/64,8.3,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/4/64,11.1,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/5/64,10,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/6/64,7.8,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/7/64,8.3,1.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/8/64,8.9,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/9/64,8.9,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/10/64,7.8,5,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/11/64,10,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/12/64,6.7,2.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/13/64,8.3,2.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/14/64,11.1,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/15/64,12.2,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/16/64,12.8,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/17/64,10,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/18/64,8.9,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/19/64,10,1.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/20/64,10,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/21/64,10,5,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/22/64,11.1,3.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/23/64,11.7,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/24/64,10.6,1.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/25/64,7.8,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/26/64,10,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/27/64,12.8,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/28/64,20,5,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/29/64,22.8,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/30/64,20,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,3/31/64,15.6,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,4/1/64,11.7,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,4/2/64,12.2,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,4/3/64,15,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,4/4/64,11.1,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,4/5/64,10.6,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,4/6/64,16.7,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,4/7/64,19.4,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,4/8/64,12.8,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,4/9/64,12.8,9.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,4/10/64,11.1,6.7,,,,,,
